ID,text,date,label_name
215,"Listening to #VPN on {@933 KFM@} this morning, {{USERNAME}} , the host, shared this horrifying statistic; every 40s, someone commits suicide in the World.  Mental health is a big issue that needs critical attention. Check out a friend, relative or neighbor today b se u might be a savior.",2019-10-19,daily_life
2404,"Aliquippa/WVU graduate Dravon Askew-Henry with four tackles for NY in the XFL season opener.  Marcelis Branch, an {{USERNAME}} alum, is also in the XFL and had five tackles for Tampa Bay.",2020-02-09,sports_&_gaming
2973,Yippee ! {@ITV@} repeating #TheDurrells from the start ! #Corfu {@Keeley Hawes@},2020-07-05,pop_culture
1290,"The  underwater  #peckingorder games, on {@Crossy Road@} is still mightily unfair. Unlike the ground games, with train crossing signals giving you SOME warning,  in the wet games it really just is luck, if you get anywhere. #crossyroad",2020-04-26,sports_&_gaming
392,I read the Strike novels by {@J K Rowling@} when they came out. her feelings about trans women are obvious in 2 & 3. 2 has a trans character who stabs people because of their trans trauma. book 3 has  jokes  about not passing and compares being trans with  body integrity disorder,2020-06-07,pop_culture
27,"6 hour delay, no message, no alert. Lost a whole day of travel to visit with my family we won’t get back. Thanks {@JetBlue@} ",2019-11-29,daily_life
1489," A routine moment to us could be a moment of life or death to someone else. God can make our ordinary day an extraordinary day of service. So be open, be prepared, and be used of the Lord!  {{URL}} {{URL}} via {@CBN Online@} ",2021-06-27,daily_life
752,"2nd time me and rubs will have to cancel milan, 3rd time lucky next year maybe? {{USERNAME}} ",2020-10-18,daily_life
2804,"Join me to get {@Listia@}  s new $XNK #cryptocurrency for free! Use code  BTRLDD  for an extra 100 XNK. Just got this with my Ink, Make One for Baby ~ Relist {{URL}} ",2019-10-27,business_&_entrepreneurs
927,"2 maps the entire tourney, {@100 Thieves Esports@} Valorant team ain’t missing",2021-04-11,sports_&_gaming
478,Finished watching #Tenet {{USERNAME}} Not gonna say anything about the story (It felt complex for me in the 1st watch) What i loved the most is the Sound design. I read it s not mixed with Atmos but only Dolby 5.1. Immersive experience in terms of sound design/mixing.,2020-12-06,pop_culture
879,POWER BOOK 2 EPISODE 1 REVIEW!! (MY THOUGHTS) {{URL}} via {@YouTube@} #PowerGhost #PowerBook2 #PowerNeverEnds #PowerStarz,2020-09-06,pop_culture
2551,"Everyone at my hotel (@HiltonRiversid)  is cheering for the Texans because of {@Deshaun Watson@} , {@Deandre Hopkins@} , & {@Dj Reader@} . By the way, I’m a salty Cardinals fan who wanted Watson (Watson or bust) in the 2017 draft. #WeAreTexans #Clemson #ClemsonFB #CFP #LSUvsCLEM",2020-01-12,sports_&_gaming
1078,Pretty sure {@City of Aurora CO@} could fund their municipal budget for the next decade just by having {@Aurora Police Dept@} camp out and write illegal fireworks tickets in 80016.  So many dumbasses shooting off mortars right now it s not even funny.,2021-07-05,daily_life
1773,Nintendo Switch Lite Zacian and Zamazenta Pokemon Edition in stock at Walmart {{URL}} for $259 | Get The Tracker App {{USERNAME}},2019-12-01,sports_&_gaming
1260,permission to dance really has the power to make people happy instantly #ThankYouBTS {@BTS_twt@},2021-07-11,pop_culture
1336,The slowed-down time of the holiday season is the perfect time for some Dark Sky gazing. My latest for {@fodorstravel@} #darkskyparks {{URL}},2020-12-20,pop_culture
2985,omg {{USERNAME}} i love you you’re my favorite song out of superhuman,2020-08-09,pop_culture
2192,"Raekwon Davis made the {@NFL@}  s All-Rookie team last season, and the former {@Alabama Football@} standout has worked on and off the field to improve for the {@Miami Dolphins@} in 2021. {{URL}} ",2021-08-29,sports_&_gaming
619,solvesundsbostudio  ️‍ {{USERNAME}} #lgbtqia+ edition.   Wearing the opera costumes I designed for {@English National Opera@}  The Mask of Orpheus  directed by {{USERNAME}} composed by #harrisonbirtwistle.   The outfits in the… {{URL}},2020-07-19,arts_&_culture
3180,"Five questions for England to resolve during South Africa tour, including: Will Jonny Bairstow return to the side? {{URL}} via {@Telegraph Sport@} ",2019-12-15,sports_&_gaming
791,"Finally {@Landry Jones@} had #3 Flynn Nagel wide open but couldn’t see him. He had one person in mind and that who he was going to hit or die. See the field, man. {@Dallas Renegades@} {@Houston Roughnecks@} ",2020-03-01,sports_&_gaming
1845,#wrestlemania night 2 ready!!! Tonight is a big night for 2 of my absolute faves. {@Shayna Baszler@} is walking in as champ as her & Nia defend their titles against Nattie & Tamina. {@RheaRipleyWWE@} has a Raw women s title opportunity against Auska. Both are getting their moment,2021-04-11,pop_culture
868,i will never cease to be amazed by {@Harry Styles@} versatility as an actor and a musician. he was HILARIOUS last night on {@Saturday Night Live SNL@} and he gave an AMAZING performance of lights up and watermelon sugar!!,2019-11-17,pop_culture
1564,"Hi {{USERNAME}} , we are currently conducting some research around the food stall business in the UK and would love it if you were able to spare a few minutes to complete the survey in the link below, would be great to have your input!!   {{URL}} ",2020-09-20,business_&_entrepreneurs
1991,"‘Star Wars: The Rise Of Skywalker’ Climbs To $206M+ Through 4 Days, Eyes $70M+ Weekend; ‘Little Women’, ‘Spies In Disguise’ & More Open Christmas {{URL}} via {@Deadline Hollywood@} ",2019-12-25,pop_culture
2103,Awesome to be watching live sports again. Great job {@NASCAR@} ! That was a fun afternoon!,2020-05-17,sports_&_gaming
1299,"Flicked over to Star Wars on tv last night and {@Mark Hamill Mar@} could pass as Medivh, if the film s were to be back in action or tv series was made. Since Luke when he is older, looks like a grizzled Medivh anyway.",2019-12-22,pop_culture
283,#NowPlaying {{USERNAME}} -  Lead me in the dark  Apple Music: {{URL}} #NowPlaying {{USERNAME}} -  Lead me in the dark  BandCamp: {{URL}} Spotify: {{URL}},2019-12-15,pop_culture
1610,I swear {{USERNAME}} is the devil! Lemon Pepper with CajunRanch fries and then that Joy Juice Pineapple Lemonade is very disrespectful,2021-03-28,daily_life
563,Public Trust Feature Film | The Fight for America’s Public Lands by {@Patagonia@} {{URL}},2020-09-27,pop_culture
914,There s regular people and then there s {@Bailey Sarian@} being the Queen of EVERYTHING.,2020-09-06,pop_culture
1122,EPIC! President Trump Slams Horrible FOX News Hack Chris Wallace During FOX News Interview (VIDEO) {{URL}} via {{USERNAME}} FACT:  I just turn the TV OFF when Wallace is on air,2021-07-11,pop_culture
1601,jQuery Song {{URL}} via {@YouTube@} This was one of the first courses that I ever took. It was from {{USERNAME}} Would love to get the rest of the videos from these folks. The Ruby ones were especially great! So creative.,2021-07-11,pop_culture
188,The 50 Most Beautiful Cities in the World {{URL}} via {@Cond Nast Traveler@},2019-10-20,arts_&_culture
1547,I love this song  The size of Wales  off this new album by {{USERNAME}} {{URL}},2019-12-29,pop_culture
2412,"Happy Father’s Day to my main man!!  We love your Jesus-lovin’, hard workin’, mad skillz drummin’ heart! You’re our Superman. We love you, Daddy! {{USERNAME}} #Imwiththedrummer {{URL}} ",2020-06-21,daily_life
1269,"Til dig, {{USERNAME}}    This suggests there may be an untapped market for bundled news subscriptions in the UK. But at the Spotify price point, it would not be enough to pay the bills on its own.” {{URL}} ",2020-10-23,pop_culture
2790,{{URL}} BM’s new Song Music Video. Thanks to {@KARD@} ’s {@YouTube@} Channel for the Video.,2021-07-02,pop_culture
1246,"Robin quickly moves to stand behind {{USERNAME}} . Well, he’s more like hiding. From a few women who had, to his complete and utter shock, had wanted to take him to bed. He’s been avoiding them for the past hour. “Help...” he hisses as the three women turn the corner.",2020-07-26,daily_life
1282,I can eat more chocolate than you Everybody knows that it s true It s the only in life I ve been training to do I can eat more chocolate than you (new song I ve been working on {@Ron Sexsmith@} ),2020-12-27,pop_culture
2631,What s in It for Me?  Why Biden is Not Rushing to Show up in Texas Amid Blizzard Nightmare: {{URL}} via {@Sputnik@},2021-02-21,daily_life
1387,United States trends  follow {{USERNAME}} for insight (Bottom 10) Kate McKinnon #GoIrish #snipesafterdark Trevor Michael Che #Shusha Don Lemon Haney Brian Kelly Inkigayo  View Google searches trend insight   {{URL}},2020-11-08,pop_culture
723,Articles on data science best practices from the internet {{URL}} {{USERNAME}} #datascience #bigdata,2020-03-22,science_&_technology
2205,"Final day at the #wwcpdxhack2019! I had such a blast with my team learning about new technologies, hardware, and how to send our data to the cloud. Thanks {{USERNAME}} for organizing the event and {{USERNAME}} for hosting. ",2019-10-06,science_&_technology
2765,Rappers have been talking about this for decades and it was ignored.  Rappers have always been telling you the news. {@Ice Cube@} {@ICE T@} {@Chuck D@} {@Killer Mike@},2020-05-31,pop_culture
1232,End of the third quarter vs {{USERNAME}} and it’s 24-5to Chester!!! Looking good to get the win tonight!!,2020-02-23,sports_&_gaming
746,Report from {@Timothy Burke@} - NFL Films did NOT have any players mic d up for the Browns-Steelers game {{URL}} by {{USERNAME}},2019-11-21,sports_&_gaming
2189,"Woke up, and felt like I had to say how lucky I am to be {{USERNAME}} jelly I love swimming around her lagoon and meeting all the fun sea creatures ☺️ Wouldn t want to be anywhere else, I m so thankful to be able to serve you ",2020-05-24,daily_life
2268,Cmon boys let’s make this the start to a brilliant summer {@England@} #ENGCRO,2021-06-13,sports_&_gaming
597,"Happy new month {@Nengi Rebecca Hampson@} , you have a great run so far thanks to the Almighty God. May he bless you with good health and strength to keep going no matter how some days can be hard. May this month be filled with new projects, new opportunities and ppl who will open you doors.",2021-08-01,daily_life
314,Why don t they invest in #LivingWages and #WorkplaceSafety? #UnionizeAmazon #BreakupAmazon #antitrust  Amazon Needs to Invest Billions In Warehouse System To Keep Up With Demand: Reuters - Yahoo Finance {{URL}} via {@Google News@},2021-08-01,business_&_entrepreneurs
2379,‘After 10 years: Lakers back in Western Conference finals’ {{URL}} via {{USERNAME}},2020-09-13,sports_&_gaming
37,UNTIL DAWN - Streaming Now  From the Beginning! Myself and {{USERNAME}} are streaming our gameplay!  It’s my first stream in about 5 weeks so please come and say hello? It’s Becca’s 21st today so your support would mean EVERYTHING! {{URL}} {{USERNAME}},2020-11-01,pop_culture
425,"Altuve- “First off I wanna thank God and the fans and we deserved to be in the World Series because my team has been working really hard” send his team to the World Series, and puts everyone above him {@Jose Altuve@} you are the man!",2019-10-20,sports_&_gaming
898,"End of the first quarter and the Warriors lead the {@Minnesota Timberwolves@} #RaisedByWolves 23-21. Anthony Edwards with 8 for Minnesota. Catch the second quarter w/ {{USERNAME}} on {@News Talk 830 WCCO@} , {{USERNAME}} or online   {{URL}} ",2021-01-28,sports_&_gaming
2598,CONFIRMED   Eminem will be featured on {@FAT JOE@}  s new album  Family Ties  dropping on December 6th !   WORLD AIN T READY FOR THIS. {{URL}},2019-11-28,pop_culture
1856,"Ok, who should I draw next from the #DarkOrder?   Twitter only allows 4 options in a poll so please comment below if you’d like to choose Boom Boom {@Colt Cabana@} !",2021-04-04,pop_culture
1663,"Drivers license deserves all the hype it’s getting and I’m absolutely in love with Olivia’s voice, looks, and personality. {@Olivia Rodrigo@} brunch date ?",2021-01-13,pop_culture
2815,"Pop Mythology s {{USERNAME}} reviews the long-awaited {@Breaking Bad@} movie,  El Camino: A Breaking Bad Movie  {{URL}} #ElCaminoBreakingBad #ElCaminoMovie #ElCaminoABreakingBadMovie",2019-10-13,pop_culture
1702,"Permission to Dance  111,774,507  I vote for #BTS #Butter and #ARMY at the #KCAMexico  2021 {@BTS_twt@} ",2021-07-11,pop_culture
1943,“Once Upon a Time in Iraq” is the best documentary series the BBC has ever made. It is superb on many levels. I highly recommend it. BBC2 or BBC iPlayer. A documentary series of global significance.  says Andrew Neil and he is right. {{USERNAME}} is an incredible production company.,2020-07-31,pop_culture
653,"These are my favorite games of the decade, the order is completely random, and it s a long list, but I didn t want to leave anything out.#GamesOfTheDecade   Rimworld {@Crusader Kings III@} 2 {@Path of Exile@} Minecraft Assassin s Creed Odyssey ANNO 1800 {@Europa Universalis@} 4",2019-12-29,sports_&_gaming
299,#NowPlaying  Watermelon Sugar  de Harry Styles em {@TIDAL@} {{URL}},2019-11-17,pop_culture
443,"Liz Lemon said watching TV is fun, making it not so much. I understand that quote 1000%. That being said shoutout to {{USERNAME}} {{USERNAME}} {{USERNAME}} and everyone else for their hard work on The Bumpys’s tomorrow {@WWE s The Bump@} ",2020-07-29,pop_culture
2030,Happy Father’s Day to my baby daddy {@BTS_twt@} Taehyung! The kids got you gifts come home,2021-06-20,daily_life
1160,"Frogs are declining throughout the world and even in #Pakistan pollution, loss of habitat, climate change and poaching for medical labs are all contributing to their decline. Why aren t frogs protected under the law, what law protects them? {{USERNAME}} {{URL}} ",2019-09-24,science_&_technology
596,King Kami feat Zenire - RIOT (Official Music Video) {{URL}} via {{USERNAME}},2021-01-17,pop_culture
899,Watching the super bowl (on my phone during the game but watching only commercials and {@The Weeknd@} ) #SuperBowl #HalfTimeShow #TampaBayBuccaneers,2021-02-07,sports_&_gaming
1283,The NFL Plans On ‘Strictly’ Enforcing The League’s Taunting Rules In 2021 {{URL}} via {@Daily Caller@},2021-08-11,sports_&_gaming
2848,Ok #hbcu at the lakers game halftime show {{USERNAME}},2019-12-30,sports_&_gaming
1830,The {{USERNAME}} crew is all set for our first  Socially Distant  show!  Join us all for some fun! {{URL}},2020-03-29,pop_culture
