MatchID,Season,MatchWeek,HomeTeam,AwayTeam,FullTimeResult,Goals,Shots,Corners,YellowCards,RedCards,TotalCards,TeamStyles,chaos_label
2000-2001_Middlesbrough_Chelsea,2000-2001,17,Middlesbrough,Chelsea,H,1,16.0,8.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Newcastle_Bradford,2000-2001,17,Newcastle,Bradford,H,3,24.0,7.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
2000-2001_Man United_Liverpool,2000-2001,17,Man United,Liverpool,A,1,15.0,11.0,1.0,1.0,3.0,"LowTempoController, DirectPlay",0
2000-2001_Tottenham_Arsenal,2000-2001,17,Tottenham,Arsenal,D,2,25.0,10.0,3.0,0.0,3.0,"Opportunistic, LowTempoController",0
2000-2001_Coventry_Southampton,2000-2001,18,Coventry,Southampton,D,2,22.0,14.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Charlton_Everton,2000-2001,18,Charlton,Everton,H,1,20.0,19.0,5.0,0.0,5.0,"HighPressure, LowTempoController",0
2000-2001_Chelsea_Bradford,2000-2001,18,Chelsea,Bradford,H,3,24.0,9.0,1.0,0.0,1.0,"Disciplined, DirectPlay",0
2000-2001_Derby_Newcastle,2000-2001,18,Derby,Newcastle,H,2,16.0,5.0,3.0,0.0,3.0,"ChaosInducer, AggressiveTackler",1
2000-2001_Leeds_Aston Villa,2000-2001,18,Leeds,Aston Villa,A,3,23.0,12.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2000-2001_Leicester_West Ham,2000-2001,18,Leicester,West Ham,H,3,22.0,11.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2000-2001_Liverpool_Arsenal,2000-2001,18,Liverpool,Arsenal,H,4,24.0,9.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2000-2001_Man United_Ipswich,2000-2001,18,Man United,Ipswich,H,2,25.0,14.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Sunderland_Man City,2000-2001,18,Sunderland,Man City,H,1,18.0,14.0,4.0,0.0,4.0,"LowTempoController, Disciplined",0
2000-2001_Tottenham_Middlesbrough,2000-2001,18,Tottenham,Middlesbrough,D,0,21.0,12.0,5.0,0.0,5.0,"LowTempoController, Opportunistic",0
2000-2001_Arsenal_Leicester,2000-2001,19,Arsenal,Leicester,H,7,29.0,14.0,0.0,0.0,0.0,"RiskTaker, HighPressure, ChaosInducer, Disciplined",1
2000-2001_Aston Villa_Man United,2000-2001,19,Aston Villa,Man United,A,1,20.0,6.0,3.0,0.0,3.0,"Disciplined, RiskTaker",0
2000-2001_Bradford_Sunderland,2000-2001,19,Bradford,Sunderland,A,5,27.0,17.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined, LowTempoController",0
2000-2001_Everton_Coventry,2000-2001,19,Everton,Coventry,A,3,27.0,7.0,3.0,0.0,3.0,"RiskTaker, DirectPlay",0
2000-2001_Ipswich_Chelsea,2000-2001,19,Ipswich,Chelsea,D,4,26.0,10.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2000-2001_Man City_Derby,2000-2001,19,Man City,Derby,D,0,29.0,14.0,4.0,0.0,4.0,"HighPressure, Opportunistic",0
2000-2001_Middlesbrough_Liverpool,2000-2001,19,Middlesbrough,Liverpool,H,1,18.0,8.0,4.0,0.0,4.0,"Disciplined, Opportunistic",0
2000-2001_Newcastle_Leeds,2000-2001,19,Newcastle,Leeds,H,3,21.0,9.0,6.0,0.0,6.0,"AggressiveTackler, ChaosInducer",1
2000-2001_West Ham_Charlton,2000-2001,19,West Ham,Charlton,H,5,29.0,13.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2000-2001_Southampton_Tottenham,2000-2001,19,Southampton,Tottenham,H,2,24.0,8.0,4.0,0.0,4.0,"RiskTaker, AggressiveTackler",1
2000-2001_Arsenal_Sunderland,2000-2001,20,Arsenal,Sunderland,D,4,31.0,12.0,3.0,0.0,3.0,"RiskTaker, HighPressure",1
2000-2001_Ipswich_Tottenham,2000-2001,20,Ipswich,Tottenham,H,3,24.0,15.0,0.0,0.0,0.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Man City_Charlton,2000-2001,20,Man City,Charlton,A,5,21.0,11.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer, LowTempoController",1
2000-2001_Middlesbrough_Coventry,2000-2001,20,Middlesbrough,Coventry,D,2,23.0,7.0,4.0,0.0,4.0,"ChaosInducer, ChaosInducer",1
2000-2001_Newcastle_Man United,2000-2001,20,Newcastle,Man United,D,2,22.0,9.0,5.0,0.0,5.0,"ChaosInducer, Disciplined",0
2000-2001_Southampton_Derby,2000-2001,20,Southampton,Derby,H,1,19.0,13.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Charlton_Arsenal,2000-2001,21,Charlton,Arsenal,H,1,19.0,18.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Chelsea_Aston Villa,2000-2001,21,Chelsea,Aston Villa,H,1,20.0,7.0,1.0,0.0,1.0,"Disciplined, AggressiveTackler",0
2000-2001_Coventry_Man City,2000-2001,21,Coventry,Man City,D,2,29.0,20.0,3.0,0.0,3.0,"HighPressure, LowTempoController, Opportunistic",0
2000-2001_Derby_Everton,2000-2001,21,Derby,Everton,H,1,16.0,16.0,5.0,0.0,5.0,"LowTempoController, Disciplined",0
2000-2001_Leeds_Middlesbrough,2000-2001,21,Leeds,Middlesbrough,D,2,21.0,6.0,5.0,0.0,5.0,"DirectPlay, Disciplined",0
2000-2001_Leicester_Bradford,2000-2001,21,Leicester,Bradford,A,3,17.0,8.0,3.0,0.0,3.0,"AggressiveTackler, AggressiveTackler",0
2000-2001_Liverpool_Southampton,2000-2001,21,Liverpool,Southampton,H,3,23.0,17.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Man United_West Ham,2000-2001,21,Man United,West Ham,H,4,34.0,10.0,3.0,0.0,3.0,"RiskTaker, HighPressure",1
2000-2001_Sunderland_Ipswich,2000-2001,21,Sunderland,Ipswich,H,5,25.0,7.0,6.0,0.0,6.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2000-2001_Tottenham_Newcastle,2000-2001,21,Tottenham,Newcastle,H,6,25.0,15.0,2.0,3.0,8.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2000-2001_Arsenal_Chelsea,2000-2001,22,Arsenal,Chelsea,D,2,27.0,13.0,5.0,0.0,5.0,"HighPressure, Opportunistic",0
2000-2001_Aston Villa_Liverpool,2000-2001,22,Aston Villa,Liverpool,A,3,17.0,5.0,2.0,0.0,2.0,"Disciplined, DirectPlay",0
2000-2001_Bradford_Man United,2000-2001,22,Bradford,Man United,A,3,29.0,10.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2000-2001_Everton_Tottenham,2000-2001,22,Everton,Tottenham,D,0,21.0,9.0,1.0,0.0,1.0,"Disciplined, AggressiveTackler",0
2000-2001_Man City_Leeds,2000-2001,22,Man City,Leeds,A,4,15.0,9.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2000-2001_Middlesbrough_Derby,2000-2001,22,Middlesbrough,Derby,H,4,19.0,9.0,4.0,0.0,4.0,"ChaosInducer, Opportunistic",0
2000-2001_Newcastle_Coventry,2000-2001,22,Newcastle,Coventry,H,4,23.0,9.0,3.0,0.0,3.0,"AggressiveTackler, ChaosInducer",1
2000-2001_Southampton_Charlton,2000-2001,22,Southampton,Charlton,D,0,27.0,12.0,0.0,0.0,0.0,"HighPressure, Disciplined, Opportunistic",0
2000-2001_West Ham_Sunderland,2000-2001,22,West Ham,Sunderland,A,2,20.0,15.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2000-2001_Ipswich_Leicester,2000-2001,22,Ipswich,Leicester,H,2,28.0,9.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
2000-2001_Chelsea_Ipswich,2000-2001,23,Chelsea,Ipswich,H,5,28.0,12.0,3.0,1.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2000-2001_Coventry_Everton,2000-2001,23,Coventry,Everton,A,4,17.0,18.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Derby_Man City,2000-2001,23,Derby,Man City,D,2,19.0,9.0,4.0,0.0,4.0,"Opportunistic, Opportunistic",0
2000-2001_Leeds_Newcastle,2000-2001,23,Leeds,Newcastle,A,4,23.0,17.0,3.0,0.0,3.0,"HighPressure, LowTempoController",0
2000-2001_Leicester_Arsenal,2000-2001,23,Leicester,Arsenal,D,0,16.0,10.0,4.0,1.0,6.0,"AggressiveTackler, LowTempoController",0
2000-2001_Liverpool_Middlesbrough,2000-2001,23,Liverpool,Middlesbrough,D,0,26.0,10.0,2.0,0.0,2.0,"Disciplined, DirectPlay",0
2000-2001_Man United_Aston Villa,2000-2001,23,Man United,Aston Villa,H,2,17.0,10.0,3.0,0.0,3.0,"LowTempoController, HighPressure",0
2000-2001_Tottenham_Southampton,2000-2001,23,Tottenham,Southampton,D,0,18.0,6.0,1.0,0.0,1.0,"Disciplined, HighPressure",0
2000-2001_Sunderland_Bradford,2000-2001,23,Sunderland,Bradford,D,0,21.0,15.0,1.0,0.0,1.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Charlton_West Ham,2000-2001,23,Charlton,West Ham,D,2,27.0,5.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2000-2001_Aston Villa_Leeds,2000-2001,23,Aston Villa,Leeds,A,3,19.0,8.0,2.0,0.0,2.0,"Disciplined, AggressiveTackler",0
2000-2001_Arsenal_Bradford,2000-2001,24,Arsenal,Bradford,H,2,26.0,9.0,3.0,0.0,3.0,"Opportunistic, HighPressure",0
2000-2001_Charlton_Derby,2000-2001,24,Charlton,Derby,H,3,19.0,12.0,3.0,0.0,3.0,"LowTempoController, HighPressure",0
2000-2001_Chelsea_Newcastle,2000-2001,24,Chelsea,Newcastle,H,4,18.0,9.0,4.0,0.0,4.0,"ChaosInducer, AggressiveTackler",1
2000-2001_Everton_Middlesbrough,2000-2001,24,Everton,Middlesbrough,D,4,23.0,10.0,6.0,0.0,6.0,"AggressiveTackler, ChaosInducer",1
2000-2001_Leeds_Coventry,2000-2001,24,Leeds,Coventry,H,1,14.0,11.0,9.0,0.0,9.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2000-2001_Man City_Liverpool,2000-2001,24,Man City,Liverpool,D,2,20.0,16.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Southampton_Leicester,2000-2001,24,Southampton,Leicester,H,1,16.0,6.0,3.0,0.0,3.0,"HighPressure, Disciplined",0
2000-2001_Sunderland_Man United,2000-2001,24,Sunderland,Man United,A,1,22.0,5.0,2.0,3.0,8.0,"AggressiveTackler, ChaosInducer",1
2000-2001_West Ham_Tottenham,2000-2001,24,West Ham,Tottenham,D,0,31.0,13.0,2.0,0.0,2.0,"HighPressure, Disciplined, Opportunistic",0
2000-2001_Bradford_Aston Villa,2000-2001,25,Bradford,Aston Villa,A,3,22.0,7.0,2.0,0.0,2.0,"Disciplined, RiskTaker",0
2000-2001_Coventry_Arsenal,2000-2001,25,Coventry,Arsenal,A,1,20.0,10.0,7.0,0.0,7.0,"AggressiveTackler, DirectPlay",0
2000-2001_Derby_Sunderland,2000-2001,25,Derby,Sunderland,H,1,26.0,7.0,10.0,0.0,10.0,"AggressiveTackler, ChaosInducer",1
2000-2001_Ipswich_Leeds,2000-2001,25,Ipswich,Leeds,A,3,21.0,7.0,3.0,1.0,5.0,"ChaosInducer, RiskTaker",1
2000-2001_Leicester_Chelsea,2000-2001,25,Leicester,Chelsea,H,3,18.0,9.0,1.0,0.0,1.0,"Disciplined, AggressiveTackler",0
2000-2001_Liverpool_West Ham,2000-2001,25,Liverpool,West Ham,H,3,22.0,8.0,1.0,1.0,3.0,"ChaosInducer, DirectPlay",0
2000-2001_Man United_Everton,2000-2001,25,Man United,Everton,H,1,13.0,7.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Middlesbrough_Man City,2000-2001,25,Middlesbrough,Man City,D,2,20.0,6.0,2.0,1.0,4.0,"AggressiveTackler, Opportunistic",0
2000-2001_Tottenham_Charlton,2000-2001,25,Tottenham,Charlton,D,0,16.0,5.0,2.0,0.0,2.0,"Disciplined, ChaosInducer",0
2000-2001_Everton_Leeds,2000-2001,25,Everton,Leeds,D,4,16.0,11.0,3.0,0.0,3.0,"LowTempoController, RiskTaker",0
2000-2001_Arsenal_Ipswich,2000-2001,26,Arsenal,Ipswich,H,1,22.0,14.0,3.0,0.0,3.0,"LowTempoController, AggressiveTackler",0
2000-2001_Aston Villa_Middlesbrough,2000-2001,26,Aston Villa,Middlesbrough,D,2,21.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Chelsea_Man United,2000-2001,26,Chelsea,Man United,D,2,24.0,11.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
2000-2001_Everton_Leicester,2000-2001,26,Everton,Leicester,H,3,18.0,9.0,5.0,0.0,5.0,"ChaosInducer, DirectPlay",0
2000-2001_Leeds_Derby,2000-2001,26,Leeds,Derby,D,0,15.0,21.0,7.0,0.0,7.0,"AggressiveTackler, HighPressure, LowTempoController",1
2000-2001_Man City_Tottenham,2000-2001,26,Man City,Tottenham,A,1,22.0,10.0,1.0,0.0,1.0,"Disciplined, DirectPlay",0
2000-2001_Southampton_Bradford,2000-2001,26,Southampton,Bradford,H,2,16.0,8.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2000-2001_Sunderland_Liverpool,2000-2001,26,Sunderland,Liverpool,D,2,17.0,15.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2000-2001_Charlton_Newcastle,2000-2001,26,Charlton,Newcastle,H,2,16.0,15.0,3.0,0.0,3.0,"LowTempoController, LowTempoController",0
2000-2001_West Ham_Coventry,2000-2001,26,West Ham,Coventry,D,2,34.0,9.0,7.0,0.0,7.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2000-2001_Bradford_West Ham,2000-2001,27,Bradford,West Ham,A,3,26.0,8.0,3.0,0.0,3.0,"Opportunistic, Disciplined",0
2000-2001_Coventry_Charlton,2000-2001,27,Coventry,Charlton,D,4,32.0,10.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2000-2001_Derby_Aston Villa,2000-2001,27,Derby,Aston Villa,H,1,28.0,10.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
2000-2001_Ipswich_Everton,2000-2001,27,Ipswich,Everton,H,2,20.0,5.0,3.0,1.0,5.0,"HighPressure, ChaosInducer",0
2000-2001_Leicester_Sunderland,2000-2001,27,Leicester,Sunderland,H,2,20.0,11.0,4.0,1.0,6.0,"AggressiveTackler, LowTempoController",0
2000-2001_Middlesbrough_Southampton,2000-2001,27,Middlesbrough,Southampton,A,1,21.0,9.0,1.0,0.0,1.0,"Disciplined, Opportunistic",0
2000-2001_Newcastle_Man City,2000-2001,27,Newcastle,Man City,A,1,21.0,10.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2000-2001_Tottenham_Leeds,2000-2001,27,Tottenham,Leeds,A,3,28.0,17.0,3.0,0.0,3.0,"RiskTaker, HighPressure, LowTempoController",0
2000-2001_Man United_Arsenal,2000-2001,27,Man United,Arsenal,H,7,22.0,6.0,0.0,0.0,0.0,"RiskTaker, ChaosInducer, Disciplined",1
2000-2001_Arsenal_West Ham,2000-2001,28,Arsenal,West Ham,H,3,20.0,11.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2000-2001_Coventry_Chelsea,2000-2001,28,Coventry,Chelsea,D,0,41.0,13.0,4.0,0.0,4.0,"HighPressure, Opportunistic",0
2000-2001_Derby_Tottenham,2000-2001,28,Derby,Tottenham,H,3,21.0,13.0,5.0,0.0,5.0,"ChaosInducer, LowTempoController",0
2000-2001_Everton_Newcastle,2000-2001,28,Everton,Newcastle,D,2,20.0,5.0,3.0,0.0,3.0,"HighPressure, HighPressure",0
2000-2001_Leeds_Man United,2000-2001,28,Leeds,Man United,D,2,23.0,17.0,8.0,0.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController",1
2000-2001_Leicester_Liverpool,2000-2001,28,Leicester,Liverpool,H,2,17.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Man City_Southampton,2000-2001,28,Man City,Southampton,A,1,21.0,11.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Middlesbrough_Charlton,2000-2001,28,Middlesbrough,Charlton,D,0,19.0,9.0,2.0,0.0,2.0,"Disciplined, AggressiveTackler",0
2000-2001_Ipswich_Bradford,2000-2001,28,Ipswich,Bradford,H,4,28.0,9.0,4.0,0.0,4.0,"RiskTaker, ChaosInducer",1
2000-2001_Sunderland_Aston Villa,2000-2001,28,Sunderland,Aston Villa,D,2,24.0,8.0,3.0,0.0,3.0,"HighPressure, Disciplined",0
2000-2001_West Ham_Chelsea,2000-2001,28,West Ham,Chelsea,A,2,24.0,1.0,4.0,0.0,4.0,"DirectPlay, LowTempoController",0
2000-2001_Aston Villa_Ipswich,2000-2001,28,Aston Villa,Ipswich,H,3,17.0,8.0,2.0,0.0,2.0,"Disciplined, HighPressure",0
2000-2001_Bradford_Man City,2000-2001,29,Bradford,Man City,D,4,26.0,6.0,3.0,0.0,3.0,"RiskTaker, AggressiveTackler",1
2000-2001_Charlton_Leeds,2000-2001,29,Charlton,Leeds,A,3,14.0,7.0,8.0,0.0,8.0,"AggressiveTackler, ChaosInducer, LowTempoController",0
2000-2001_Chelsea_Sunderland,2000-2001,29,Chelsea,Sunderland,A,6,25.0,9.0,0.0,0.0,0.0,"RiskTaker, Disciplined",0
2000-2001_Man United_Leicester,2000-2001,29,Man United,Leicester,H,2,24.0,16.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Newcastle_Middlesbrough,2000-2001,29,Newcastle,Middlesbrough,A,3,23.0,6.0,3.0,1.0,5.0,"ChaosInducer, Disciplined",0
2000-2001_Southampton_Everton,2000-2001,29,Southampton,Everton,H,1,22.0,12.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Tottenham_Coventry,2000-2001,29,Tottenham,Coventry,H,3,23.0,13.0,1.0,0.0,1.0,"Disciplined, LowTempoController",0
2000-2001_West Ham_Ipswich,2000-2001,29,West Ham,Ipswich,A,1,18.0,9.0,0.0,0.0,0.0,"Disciplined, RiskTaker",0
2000-2001_Aston Villa_Arsenal,2000-2001,29,Aston Villa,Arsenal,D,0,18.0,6.0,4.0,1.0,6.0,"AggressiveTackler, DirectPlay",0
2000-2001_Liverpool_Derby,2000-2001,29,Liverpool,Derby,D,2,25.0,12.0,4.0,0.0,4.0,"DirectPlay, LowTempoController",0
2000-2001_Arsenal_Tottenham,2000-2001,30,Arsenal,Tottenham,H,2,29.0,14.0,1.0,0.0,1.0,"HighPressure, Disciplined, Opportunistic",0
2000-2001_Bradford_Newcastle,2000-2001,30,Bradford,Newcastle,D,4,36.0,18.0,1.0,0.0,1.0,"RiskTaker, HighPressure, Disciplined",0
2000-2001_Chelsea_Middlesbrough,2000-2001,30,Chelsea,Middlesbrough,H,3,24.0,7.0,3.0,0.0,3.0,"DirectPlay, HighPressure",0
2000-2001_Coventry_Derby,2000-2001,30,Coventry,Derby,H,2,26.0,13.0,1.0,1.0,3.0,"HighPressure, AggressiveTackler",1
2000-2001_Liverpool_Man United,2000-2001,30,Liverpool,Man United,H,2,24.0,10.0,2.0,1.0,4.0,"DirectPlay, DirectPlay",0
2000-2001_Man City_Aston Villa,2000-2001,30,Man City,Aston Villa,A,4,20.0,11.0,10.0,1.0,12.0,"AggressiveTackler, ChaosInducer, LowTempoController",1
2000-2001_Sunderland_Leeds,2000-2001,30,Sunderland,Leeds,A,2,21.0,12.0,4.0,1.0,6.0,"AggressiveTackler, LowTempoController",0
2000-2001_West Ham_Everton,2000-2001,30,West Ham,Everton,A,2,27.0,10.0,5.0,1.0,7.0,"AggressiveTackler, ChaosInducer, Opportunistic",1
2000-2001_Charlton_Leicester,2000-2001,30,Charlton,Leicester,H,2,21.0,8.0,4.0,0.0,4.0,"RiskTaker, RiskTaker",0
2000-2001_Southampton_Ipswich,2000-2001,30,Southampton,Ipswich,A,3,22.0,13.0,3.0,0.0,3.0,"LowTempoController, ChaosInducer",0
2000-2001_Aston Villa_Leicester,2000-2001,30,Aston Villa,Leicester,H,3,15.0,13.0,4.0,0.0,4.0,"LowTempoController, Disciplined",0
2000-2001_Aston Villa_West Ham,2000-2001,31,Aston Villa,West Ham,D,4,13.0,8.0,4.0,0.0,4.0,"ChaosInducer, LowTempoController",0
2000-2001_Derby_Chelsea,2000-2001,31,Derby,Chelsea,A,4,13.0,10.0,2.0,0.0,2.0,"Disciplined, LowTempoController",0
2000-2001_Leeds_Southampton,2000-2001,31,Leeds,Southampton,H,2,21.0,11.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2000-2001_Leicester_Coventry,2000-2001,31,Leicester,Coventry,A,4,24.0,13.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2000-2001_Everton_Man City,2000-2001,31,Everton,Man City,H,4,24.0,16.0,3.0,2.0,7.0,"AggressiveTackler, RiskTaker, HighPressure, ChaosInducer, LowTempoController",1
2000-2001_Middlesbrough_Sunderland,2000-2001,31,Middlesbrough,Sunderland,D,0,24.0,5.0,8.0,1.0,10.0,"AggressiveTackler, ChaosInducer",0
2000-2001_Ipswich_Liverpool,2000-2001,31,Ipswich,Liverpool,D,2,15.0,7.0,0.0,0.0,0.0,"Disciplined, HighPressure",0
2000-2001_Man United_Charlton,2000-2001,31,Man United,Charlton,H,3,26.0,16.0,2.0,0.0,2.0,"HighPressure, Disciplined, LowTempoController",0
2000-2001_Tottenham_Bradford,2000-2001,31,Tottenham,Bradford,H,3,27.0,12.0,2.0,0.0,2.0,"RiskTaker, HighPressure, Disciplined",0
2000-2001_Man City_Arsenal,2000-2001,31,Man City,Arsenal,A,4,22.0,10.0,2.0,0.0,2.0,"Disciplined, DirectPlay",0
2000-2001_Bradford_Charlton,2000-2001,32,Bradford,Charlton,H,2,7.0,10.0,4.0,0.0,4.0,"LowTempoController, Opportunistic",0
2000-2001_Liverpool_Leeds,2000-2001,32,Liverpool,Leeds,A,3,20.0,10.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer",1
2000-2001_Arsenal_Middlesbrough,2000-2001,32,Arsenal,Middlesbrough,A,3,23.0,9.0,2.0,0.0,2.0,"Disciplined, DirectPlay",0
2000-2001_Aston Villa_Everton,2000-2001,32,Aston Villa,Everton,H,3,13.0,8.0,3.0,0.0,3.0,"LowTempoController, AggressiveTackler",0
2000-2001_Chelsea_Southampton,2000-2001,32,Chelsea,Southampton,H,1,23.0,13.0,6.0,0.0,6.0,"AggressiveTackler, LowTempoController",0
2000-2001_Ipswich_Newcastle,2000-2001,32,Ipswich,Newcastle,H,1,20.0,12.0,1.0,1.0,3.0,"LowTempoController, ChaosInducer",0
2000-2001_Leicester_Man City,2000-2001,32,Leicester,Man City,A,3,23.0,6.0,5.0,0.0,5.0,"ChaosInducer, Disciplined",0
2000-2001_Man United_Coventry,2000-2001,32,Man United,Coventry,H,6,37.0,11.0,5.0,0.0,5.0,"RiskTaker, HighPressure, ChaosInducer",1
2000-2001_Sunderland_Tottenham,2000-2001,32,Sunderland,Tottenham,A,5,21.0,6.0,3.0,0.0,3.0,"RiskTaker, ChaosInducer",1
2000-2001_West Ham_Derby,2000-2001,32,West Ham,Derby,H,4,24.0,8.0,2.0,0.0,2.0,"RiskTaker, Disciplined",0
2000-2001_Coventry_Sunderland,2000-2001,33,Coventry,Sunderland,H,1,20.0,9.0,3.0,0.0,3.0,"Opportunistic, ChaosInducer",0
2000-2001_Derby_Leicester,2000-2001,33,Derby,Leicester,H,2,17.0,11.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2000-2001_Everton_Liverpool,2000-2001,33,Everton,Liverpool,A,5,20.0,7.0,6.0,1.0,8.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2000-2001_Middlesbrough_Ipswich,2000-2001,33,Middlesbrough,Ipswich,A,3,16.0,9.0,0.0,0.0,0.0,"Disciplined, LowTempoController",0
2000-2001_Newcastle_West Ham,2000-2001,33,Newcastle,West Ham,H,3,33.0,12.0,0.0,0.0,0.0,"RiskTaker, HighPressure, Disciplined",0
2000-2001_Charlton_Aston Villa,2000-2001,33,Charlton,Aston Villa,D,6,23.0,12.0,7.0,1.0,9.0,"AggressiveTackler, RiskTaker, ChaosInducer",1
2000-2001_Tottenham_Chelsea,2000-2001,33,Tottenham,Chelsea,A,3,21.0,7.0,4.0,1.0,6.0,"AggressiveTackler, ChaosInducer",1
2000-2001_Arsenal_Everton,2000-2001,34,Arsenal,Everton,H,5,14.0,10.0,2.0,1.0,4.0,"ChaosInducer, LowTempoController",0
2000-2001_Aston Villa_Southampton,2000-2001,34,Aston Villa,Southampton,D,0,12.0,9.0,3.0,0.0,3.0,"LowTempoController, LowTempoController",0
2000-2001_Bradford_Derby,2000-2001,34,Bradford,Derby,H,2,27.0,11.0,2.0,1.0,4.0,"Opportunistic, Disciplined",0
2000-2001_Chelsea_Charlton,2000-2001,34,Chelsea,Charlton,A,1,13.0,13.0,3.0,0.0,3.0,"LowTempoController, DirectPlay",0
2000-2001_Ipswich_Coventry,2000-2001,34,Ipswich,Coventry,H,2,19.0,5.0,5.0,0.0,5.0,"DirectPlay, Disciplined",0
2000-2001_Leicester_Middlesbrough,2000-2001,34,Leicester,Middlesbrough,A,3,30.0,17.0,4.0,0.0,4.0,"RiskTaker, HighPressure, LowTempoController",0
2000-2001_Man United_Man City,2000-2001,34,Man United,Man City,D,2,19.0,5.0,0.0,1.0,2.0,"Disciplined, DirectPlay",0
2000-2001_Sunderland_Newcastle,2000-2001,34,Sunderland,Newcastle,D,2,25.0,12.0,9.0,0.0,9.0,"AggressiveTackler, ChaosInducer",1
2000-2001_West Ham_Leeds,2000-2001,34,West Ham,Leeds,A,2,27.0,12.0,7.0,1.0,9.0,"AggressiveTackler, HighPressure, ChaosInducer, Opportunistic",1
2000-2001_Liverpool_Tottenham,2000-2001,34,Liverpool,Tottenham,H,4,21.0,10.0,2.0,0.0,2.0,"Disciplined, HighPressure",0
2000-2001_Coventry_Liverpool,2000-2001,35,Coventry,Liverpool,A,2,24.0,14.0,4.0,0.0,4.0,"HighPressure, LowTempoController",0
2000-2001_Derby_Arsenal,2000-2001,35,Derby,Arsenal,A,3,20.0,10.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2000-2001_Everton_Bradford,2000-2001,35,Everton,Bradford,H,3,25.0,7.0,3.0,0.0,3.0,"Disciplined, ChaosInducer",0
2000-2001_Leeds_Chelsea,2000-2001,35,Leeds,Chelsea,H,2,23.0,9.0,7.0,0.0,7.0,"AggressiveTackler, ChaosInducer",1
2000-2001_Man City_West Ham,2000-2001,35,Man City,West Ham,H,1,28.0,20.0,8.0,0.0,8.0,"AggressiveTackler, HighPressure, ChaosInducer, LowTempoController, Opportunistic",1
2000-2001_Middlesbrough_Man United,2000-2001,35,Middlesbrough,Man United,A,2,27.0,10.0,5.0,0.0,5.0,"Opportunistic, Disciplined",0
2000-2001_Newcastle_Leicester,2000-2001,35,Newcastle,Leicester,H,1,24.0,12.0,2.0,0.0,2.0,"Disciplined, Opportunistic",0
